Date,Flashboards,Gate1,Gate2,Gate3,Remark,Operating
6/27/2024,IN,O,C,O,Operations suspended due to declining salinities and more rain on the way.,Open with one or more gates closed
6/28/2024,IN,O,C,O,Operations suspended due to declining salinities and more rain on the way.,Open with one or more gates closed
6/29/2024,IN,O,C,O,Operations suspended due to declining salinities and more rain on the way.,Open with one or more gates closed
6/30/2024,IN,O,C,O,Operations suspended due to declining salinities and more rain on the way.,Open with one or more gates closed
7/1/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/2/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/3/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/4/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/5/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/6/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/7/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/8/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/9/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/10/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/11/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/12/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/13/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/14/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/15/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/16/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/17/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/18/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/19/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/20/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/21/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/22/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/23/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/24/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/25/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/26/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/27/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/28/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/29/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/30/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
7/31/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/1/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/2/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/3/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/4/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/5/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/6/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/7/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/8/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/9/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/10/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/11/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/12/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/13/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/14/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/15/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/16/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/17/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/18/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/19/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/20/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/21/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/22/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/23/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/24/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/25/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/26/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/27/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/28/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/29/2024,IN,OP,C,OP,"Operations begin for Summer-Fall Action, running for 60 days, followed by use of 100 TAF of water.",Operating with one or more gates closed
8/30/2024,IN,O,C,O,Operations suspended due to the end of the 60 days of Delta Smelt Summer-Fall operations.,Open with one or more gates closed
